Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,Product_Category,Product_Name,Sales,Quantity,Profit,Year,Month,Month_Name
ORD100253,2021-05-24,CUST8234,Consumer,West,Technology,Monitor,7803.2,1,-794.6,2021,5,May
ORD100254,2021-12-12,CUST3480,Corporate,West,Furniture,Pen,3776.71,4,3052.84,2021,12,December
ORD100255,2022-09-16,CUST8476,Consumer,Central,Furniture,Desk,8370.15,10,2132.86,2022,9,September
ORD100256,2023-10-14,CUST8770,Consumer,South,Furniture,Pen,560.42,13,-635.47,2023,10,October
ORD100257,2023-05-31,CUST1114,Home Office,Central,Furniture,Pen,6612.08,12,-1751.39,2023,5,May
ORD100258,2021-01-02,CUST1568,Home Office,Central,Office Supplies,Laptop,4916.43,8,3793.45,2021,1,January
ORD100259,2023-06-16,CUST8951,Consumer,East,Office Supplies,Phone,6307.04,6,2905.89,2023,6,June
ORD100260,2024-08-20,CUST3689,Consumer,West,Technology,Laptop,9188.8,7,1160.08,2024,8,August
ORD100261,2021-09-11,CUST5590,Corporate,West,Furniture,Tablet,6385.64,13,-556.47,2021,9,September
ORD100262,2022-03-29,CUST4340,Home Office,South,Technology,Printer,8338.41,10,4759.32,2022,3,March
ORD100263,2023-11-27,CUST3988,Home Office,Central,Furniture,Desk,1715.76,12,642.41,2023,11,November
ORD100264,2024-03-29,CUST4151,Consumer,West,Furniture,Phone,4682.16,5,4487.54,2024,3,March
ORD100265,2023-10-12,CUST4015,Corporate,West,Office Supplies,Laptop,6368.86,12,-444.05,2023,10,October
ORD100266,2021-01-09,CUST7345,Consumer,South,Office Supplies,Laptop,852.46,13,4194.76,2021,1,January
ORD100267,2024-06-10,CUST4574,Consumer,Central,Furniture,Printer,14229.68,2,1805.18,2024,6,June
ORD100268,2024-01-28,CUST8838,Consumer,South,Office Supplies,Chair,13594.22,9,4606.41,2024,1,January
ORD100269,2023-03-27,CUST2608,Consumer,Central,Furniture,Chair,5032.12,5,-1132.97,2023,3,March
ORD100270,2021-07-27,CUST1559,Corporate,East,Office Supplies,Pen,9428.48,3,4936.44,2021,7,July
ORD100271,2024-02-29,CUST7621,Consumer,East,Technology,Tablet,7130.71,5,-580.97,2024,2,February
ORD100272,2022-02-08,CUST8126,Home Office,West,Technology,Printer,8461.2,9,-1346.57,2022,2,February
ORD100273,2021-06-01,CUST6565,Corporate,East,Technology,Desk,1868.47,14,1952.55,2021,6,June
ORD100274,2021-02-23,CUST5435,Consumer,West,Office Supplies,Phone,8161.86,9,2763.02,2021,2,February
ORD100275,2024-02-18,CUST6650,Home Office,East,Technology,Laptop,3841.88,14,652.88,2024,2,February
ORD100276,2022-09-20,CUST9803,Home Office,West,Furniture,Monitor,9184.94,8,2884.94,2022,9,September
ORD100277,2022-08-10,CUST2881,Corporate,West,Furniture,Monitor,11524.87,5,4622.41,2022,8,August
ORD100278,2024-12-14,CUST5169,Consumer,West,Office Supplies,Chair,13534.95,2,3573.95,2024,12,December
ORD100279,2024-12-16,CUST4863,Consumer,Central,Technology,Tablet,552.22,7,4203.68,2024,12,December
ORD100280,2021-04-14,CUST8436,Consumer,West,Technology,Laptop,7879.0,3,4285.03,2021,4,April
ORD100281,2021-09-11,CUST4708,Consumer,South,Technology,Pen,6151.7,10,94.09,2021,9,September
ORD100282,2024-06-04,CUST2709,Consumer,East,Technology,Monitor,3411.21,7,2949.94,2024,6,June
ORD100283,2024-02-10,CUST8860,Corporate,West,Technology,Tablet,3996.58,9,3231.38,2024,2,February
ORD100284,2022-05-25,CUST2692,Consumer,South,Technology,Tablet,12360.5,10,-1148.85,2022,5,May
ORD100285,2021-04-09,CUST1125,Consumer,West,Technology,Laptop,11076.06,8,1391.13,2021,4,April
ORD100286,2021-06-02,CUST2199,Consumer,South,Office Supplies,Printer,13553.14,4,2592.02,2021,6,June
ORD100287,2023-07-03,CUST7092,Consumer,East,Furniture,Tablet,11784.24,6,33.3,2023,7,July
ORD100288,2023-05-28,CUST3711,Consumer,West,Furniture,Desk,899.75,2,2472.23,2023,5,May
ORD100289,2021-12-04,CUST7228,Consumer,East,Furniture,Monitor,1718.26,13,-1634.51,2021,12,December
ORD100290,2023-04-02,CUST6995,Home Office,East,Technology,Laptop,10204.18,8,2133.69,2023,4,April
ORD100291,2024-04-01,CUST9182,Corporate,Central,Office Supplies,Phone,9896.13,4,-1292.46,2024,4,April
ORD100292,2023-08-15,CUST6502,Consumer,West,Technology,Phone,13389.46,5,2776.32,2023,8,August
ORD100293,2021-06-10,CUST6760,Home Office,East,Office Supplies,Desk,7926.32,9,2595.79,2021,6,June
ORD100294,2023-03-12,CUST6582,Corporate,West,Furniture,Monitor,8660.31,6,2362.23,2023,3,March
ORD100295,2022-02-02,CUST3498,Consumer,South,Office Supplies,Phone,7860.4,10,-199.59,2022,2,February
ORD100296,2024-07-24,CUST3565,Consumer,West,Technology,Printer,10206.05,8,2681.4,2024,7,July
ORD100297,2023-03-27,CUST7989,Consumer,East,Office Supplies,Pen,5958.19,7,901.8,2023,3,March
ORD100298,2024-11-16,CUST5790,Consumer,East,Technology,Printer,9224.09,10,1753.23,2024,11,November
ORD100299,2024-03-04,CUST6024,Consumer,West,Furniture,Chair,7387.18,12,2788.83,2024,3,March
ORD100300,2024-05-03,CUST9307,Corporate,Central,Technology,Tablet,14191.78,12,591.28,2024,5,May
ORD100301,2022-02-05,CUST2031,Home Office,South,Technology,Tablet,6319.0,3,4963.31,2022,2,February
ORD100302,2022-10-02,CUST2241,Consumer,South,Technology,Monitor,1963.44,7,-1562.79,2022,10,October
ORD100303,2023-11-23,CUST2742,Consumer,South,Furniture,Pen,12346.06,2,3110.17,2023,11,November
ORD100304,2022-11-19,CUST6709,Consumer,Central,Technology,Laptop,7586.46,3,-317.6,2022,11,November
ORD100305,2022-04-05,CUST6999,Home Office,East,Technology,Desk,2451.7,2,4872.82,2022,4,April
ORD100306,2023-08-13,CUST5090,Consumer,East,Office Supplies,Pen,13919.35,14,1714.44,2023,8,August
ORD100307,2022-04-15,CUST9160,Consumer,West,Technology,Monitor,1874.12,13,3494.44,2022,4,April
ORD100308,2024-10-30,CUST7883,Consumer,South,Technology,Pen,1071.8,9,-579.71,2024,10,October
ORD100309,2023-11-12,CUST6129,Corporate,East,Technology,Monitor,4049.74,12,4162.59,2023,11,November
ORD100310,2023-01-20,CUST5403,Consumer,West,Technology,Chair,9840.51,12,4751.2,2023,1,January
ORD100311,2021-02-07,CUST7577,Corporate,Central,Technology,Laptop,1723.41,9,1772.62,2021,2,February
ORD100312,2021-08-18,CUST5897,Consumer,West,Office Supplies,Phone,14515.18,3,3957.29,2021,8,August
ORD100313,2024-10-20,CUST1163,Consumer,West,Office Supplies,Pen,8049.21,10,2688.04,2024,10,October
ORD100314,2022-07-17,CUST4310,Consumer,West,Furniture,Chair,8627.0,8,-291.65,2022,7,July
ORD100315,2022-03-14,CUST4388,Home Office,West,Furniture,Desk,14258.18,12,4428.5,2022,3,March
ORD100316,2024-07-30,CUST1995,Consumer,West,Office Supplies,Desk,7042.12,2,3454.86,2024,7,July
ORD100317,2021-01-27,CUST7161,Home Office,East,Office Supplies,Tablet,10456.69,2,4239.05,2021,1,January
ORD100318,2021-08-14,CUST2877,Consumer,East,Furniture,Phone,589.05,3,539.89,2021,8,August
ORD100319,2024-07-24,CUST9103,Consumer,East,Office Supplies,Laptop,601.53,11,1175.38,2024,7,July
ORD100320,2023-03-09,CUST4264,Corporate,West,Technology,Phone,11157.87,8,18.77,2023,3,March
ORD100321,2021-10-11,CUST2348,Consumer,Central,Technology,Monitor,14064.87,2,350.69,2021,10,October
ORD100322,2023-05-29,CUST3251,Consumer,West,Technology,Laptop,10862.58,10,-173.21,2023,5,May
ORD100323,2023-08-18,CUST8290,Consumer,West,Furniture,Laptop,2360.2,9,3090.79,2023,8,August
ORD100324,2022-03-29,CUST9018,Consumer,West,Furniture,Desk,12421.42,5,652.39,2022,3,March
ORD100325,2023-10-17,CUST7590,Consumer,Central,Technology,Printer,8897.48,3,3121.48,2023,10,October
ORD100326,2023-03-27,CUST8658,Consumer,East,Office Supplies,Laptop,1027.72,8,2720.98,2023,3,March
ORD100327,2022-10-21,CUST1432,Consumer,East,Furniture,Tablet,5828.23,10,1886.16,2022,10,October
ORD100328,2022-07-01,CUST6743,Consumer,South,Technology,Printer,11628.23,7,2702.27,2022,7,July
ORD100329,2024-04-30,CUST6247,Corporate,West,Furniture,Printer,3134.85,12,1875.31,2024,4,April
ORD100330,2023-12-09,CUST8715,Consumer,South,Technology,Monitor,12357.59,2,3036.59,2023,12,December
ORD100331,2021-01-17,CUST4817,Corporate,South,Office Supplies,Laptop,8639.68,8,285.42,2021,1,January
ORD100332,2024-04-10,CUST2070,Consumer,Central,Technology,Printer,6787.23,12,3469.22,2024,4,April
ORD100333,2024-05-28,CUST5600,Corporate,West,Technology,Printer,84.99,3,89.72,2024,5,May
ORD100334,2021-06-07,CUST9306,Corporate,Central,Furniture,Printer,3930.62,4,4853.41,2021,6,June
ORD100335,2022-04-22,CUST1994,Corporate,West,Technology,Phone,12291.54,5,703.63,2022,4,April
ORD100336,2023-12-06,CUST5318,Corporate,South,Technology,Chair,1647.15,13,-1909.0,2023,12,December
ORD100337,2024-10-28,CUST5731,Consumer,South,Office Supplies,Pen,7658.25,1,1258.26,2024,10,October
ORD100338,2022-06-02,CUST7068,Consumer,South,Furniture,Laptop,513.85,8,4690.48,2022,6,June
ORD100339,2021-04-09,CUST8670,Corporate,Central,Office Supplies,Chair,3929.76,2,2435.77,2021,4,April
ORD100340,2023-11-27,CUST5767,Consumer,East,Office Supplies,Laptop,2519.4,6,-1284.51,2023,11,November
ORD100341,2021-10-07,CUST1957,Consumer,South,Office Supplies,Monitor,6283.05,5,-1243.97,2021,10,October
ORD100342,2024-10-04,CUST9287,Consumer,East,Technology,Tablet,8952.44,12,1142.62,2024,10,October
ORD100343,2022-05-12,CUST3154,Consumer,East,Office Supplies,Pen,6609.88,12,-421.31,2022,5,May
ORD100344,2021-10-29,CUST1631,Corporate,South,Technology,Tablet,12321.18,11,2232.17,2021,10,October
ORD100345,2021-06-30,CUST7045,Consumer,East,Furniture,Printer,2589.43,10,4537.83,2021,6,June
ORD100346,2022-08-30,CUST1697,Consumer,South,Office Supplies,Chair,9310.47,9,4761.9,2022,8,August
ORD100347,2024-01-28,CUST1031,Home Office,East,Technology,Laptop,12892.4,2,4448.52,2024,1,January
ORD100348,2022-12-01,CUST7209,Consumer,South,Technology,Printer,9026.12,1,73.24,2022,12,December
ORD100349,2023-09-20,CUST5874,Consumer,West,Office Supplies,Desk,6775.02,3,4836.48,2023,9,September
ORD100350,2024-02-14,CUST6562,Home Office,Central,Technology,Chair,11063.39,2,155.91,2024,2,February
ORD100351,2021-07-10,CUST9740,Consumer,South,Furniture,Phone,1426.58,4,2382.16,2021,7,July
ORD100352,2021-09-10,CUST3248,Home Office,South,Technology,Tablet,14484.0,7,4233.92,2021,9,September
ORD100353,2023-09-08,CUST7192,Consumer,East,Office Supplies,Chair,5109.61,5,2610.9,2023,9,September
ORD100354,2023-07-17,CUST7406,Consumer,Central,Furniture,Monitor,3046.92,4,4975.98,2023,7,July
ORD100355,2024-03-30,CUST2156,Consumer,South,Office Supplies,Desk,14387.67,1,444.89,2024,3,March
ORD100356,2024-07-03,CUST9535,Corporate,West,Furniture,Monitor,126.11,13,-1163.91,2024,7,July
ORD100357,2024-09-08,CUST6295,Home Office,West,Office Supplies,Printer,11826.99,12,-457.85,2024,9,September
ORD100358,2021-05-08,CUST7154,Home Office,Central,Furniture,Pen,6319.28,6,-711.04,2021,5,May
ORD100359,2021-01-18,CUST3248,Corporate,West,Technology,Desk,12172.78,13,4325.19,2021,1,January
ORD100360,2022-07-20,CUST4285,Consumer,East,Furniture,Desk,12893.82,8,1260.98,2022,7,July
ORD100361,2022-07-24,CUST3003,Home Office,East,Office Supplies,Laptop,4759.47,9,1610.35,2022,7,July
ORD100362,2024-09-08,CUST4615,Corporate,East,Office Supplies,Chair,13345.02,5,-789.2,2024,9,September
ORD100363,2022-11-17,CUST4672,Consumer,Central,Furniture,Monitor,14849.72,12,-500.07,2022,11,November
ORD100364,2022-09-18,CUST8458,Home Office,South,Office Supplies,Pen,14237.2,14,3597.23,2022,9,September
ORD100365,2024-08-04,CUST3155,Home Office,South,Office Supplies,Pen,7949.95,9,2780.19,2024,8,August
ORD100366,2023-05-04,CUST4479,Corporate,West,Office Supplies,Tablet,3041.79,1,304.87,2023,5,May
ORD100367,2023-08-20,CUST1051,Consumer,West,Technology,Pen,12123.71,3,3568.37,2023,8,August
ORD100368,2021-06-04,CUST3159,Home Office,Central,Technology,Chair,14127.0,10,-1624.05,2021,6,June
ORD100369,2022-05-05,CUST5390,Consumer,Central,Technology,Pen,14425.16,7,-1505.29,2022,5,May
ORD100370,2024-11-10,CUST4651,Corporate,South,Office Supplies,Laptop,13090.94,6,-1380.42,2024,11,November
ORD100371,2023-02-24,CUST8356,Consumer,South,Furniture,Printer,3261.02,9,2924.34,2023,2,February
ORD100372,2024-02-02,CUST3112,Home Office,East,Office Supplies,Monitor,9701.98,5,2171.07,2024,2,February
ORD100373,2024-11-17,CUST6765,Consumer,South,Furniture,Laptop,13843.22,12,4032.38,2024,11,November
ORD100374,2021-09-03,CUST2354,Corporate,East,Furniture,Printer,7333.91,10,4780.32,2021,9,September
ORD100375,2024-04-14,CUST6620,Consumer,Central,Technology,Phone,12256.74,7,387.1,2024,4,April
ORD100376,2023-11-29,CUST4754,Corporate,West,Office Supplies,Chair,1613.39,4,2401.35,2023,11,November
ORD100377,2023-01-29,CUST1209,Home Office,South,Technology,Desk,11587.55,10,4093.03,2023,1,January
ORD100378,2022-06-22,CUST7232,Home Office,East,Office Supplies,Desk,1018.64,10,-367.56,2022,6,June
ORD100379,2023-07-10,CUST8846,Consumer,West,Technology,Pen,8299.28,7,-1330.76,2023,7,July
ORD100380,2022-02-12,CUST7171,Consumer,East,Technology,Pen,6453.0,3,4879.78,2022,2,February
ORD100381,2022-06-09,CUST1237,Consumer,South,Technology,Chair,2791.81,2,4296.37,2022,6,June
ORD100382,2023-04-08,CUST9527,Consumer,East,Technology,Desk,6584.0,2,2270.16,2023,4,April
ORD100383,2023-06-22,CUST9075,Home Office,East,Office Supplies,Printer,10810.02,1,-1927.94,2023,6,June
ORD100384,2021-02-05,CUST2576,Corporate,West,Technology,Chair,11434.14,10,-416.59,2021,2,February
ORD100385,2022-11-16,CUST9691,Consumer,Central,Technology,Desk,13830.57,2,2869.66,2022,11,November
ORD100386,2021-01-20,CUST9982,Consumer,Central,Office Supplies,Printer,10476.37,3,520.02,2021,1,January
ORD100387,2021-11-17,CUST4540,Corporate,East,Office Supplies,Pen,14945.08,14,1982.13,2021,11,November
ORD100388,2022-05-27,CUST8257,Consumer,West,Office Supplies,Monitor,4329.1,5,-1610.73,2022,5,May
ORD100389,2022-02-04,CUST1149,Consumer,East,Technology,Monitor,2361.95,6,1840.58,2022,2,February
ORD100390,2022-10-16,CUST2624,Consumer,East,Technology,Pen,1505.66,3,-994.94,2022,10,October
ORD100391,2023-08-30,CUST8661,Consumer,South,Technology,Desk,8789.62,9,-1261.55,2023,8,August
ORD100392,2022-04-16,CUST3574,Consumer,South,Technology,Printer,5228.35,2,1424.86,2022,4,April
ORD100393,2024-03-12,CUST5428,Home Office,Central,Technology,Phone,3088.97,4,1592.15,2024,3,March
ORD100394,2024-01-21,CUST8529,Consumer,East,Office Supplies,Tablet,3233.13,5,4305.79,2024,1,January
ORD100395,2024-10-09,CUST5269,Home Office,East,Office Supplies,Chair,5236.93,11,4920.14,2024,10,October
ORD100396,2023-04-14,CUST8769,Corporate,East,Office Supplies,Desk,10308.46,1,-1239.36,2023,4,April
ORD100397,2022-12-28,CUST3108,Corporate,East,Furniture,Tablet,9042.01,14,210.16,2022,12,December
ORD100398,2023-05-04,CUST4947,Consumer,Central,Technology,Desk,11899.16,13,3150.93,2023,5,May
ORD100399,2021-02-20,CUST8899,Consumer,Central,Technology,Phone,4804.52,1,2602.88,2021,2,February
ORD100400,2022-07-29,CUST5914,Consumer,East,Technology,Phone,10727.7,4,-1433.83,2022,7,July
ORD100401,2024-04-28,CUST7667,Corporate,West,Furniture,Laptop,13055.29,5,-1588.53,2024,4,April
ORD100402,2024-02-23,CUST3263,Corporate,Central,Office Supplies,Phone,12583.82,9,903.3,2024,2,February
ORD100403,2021-05-30,CUST4815,Home Office,East,Furniture,Laptop,9902.45,11,1477.49,2021,5,May
ORD100404,2021-11-10,CUST1577,Consumer,South,Office Supplies,Phone,12749.74,5,2006.02,2021,11,November
ORD100405,2022-07-24,CUST1422,Consumer,West,Office Supplies,Laptop,1369.76,4,2469.98,2022,7,July
ORD100406,2024-09-27,CUST3763,Consumer,West,Office Supplies,Tablet,7183.84,3,1373.26,2024,9,September
ORD100407,2021-11-01,CUST2229,Consumer,East,Technology,Monitor,4246.17,2,3026.25,2021,11,November
ORD100408,2022-11-13,CUST4176,Consumer,West,Office Supplies,Tablet,7362.24,10,-1179.97,2022,11,November
ORD100409,2023-04-18,CUST9945,Home Office,West,Office Supplies,Monitor,1942.95,13,3193.04,2023,4,April
ORD100410,2023-12-14,CUST1687,Consumer,South,Furniture,Desk,1704.01,9,2334.8,2023,12,December
ORD100411,2023-09-30,CUST1722,Home Office,West,Furniture,Monitor,1696.18,2,-1935.1,2023,9,September
ORD100412,2022-03-20,CUST1746,Consumer,South,Technology,Printer,1422.01,2,1301.2,2022,3,March
ORD100413,2022-09-05,CUST5337,Consumer,Central,Office Supplies,Chair,7339.44,8,460.89,2022,9,September
ORD100414,2023-09-20,CUST3712,Corporate,East,Technology,Chair,1835.93,11,-225.46,2023,9,September
ORD100415,2021-09-21,CUST1707,Consumer,South,Furniture,Pen,12597.5,2,-1614.07,2021,9,September
ORD100416,2023-12-13,CUST9626,Home Office,East,Office Supplies,Desk,4338.15,9,4841.34,2023,12,December
ORD100417,2023-10-01,CUST1483,Home Office,West,Office Supplies,Laptop,14372.79,11,-41.65,2023,10,October
ORD100418,2021-01-05,CUST2533,Corporate,South,Furniture,Chair,8530.01,12,1207.48,2021,1,January
ORD100419,2024-02-01,CUST1169,Home Office,South,Furniture,Monitor,9518.41,10,-1340.47,2024,2,February
ORD100420,2024-05-04,CUST2020,Consumer,West,Office Supplies,Printer,9358.56,1,3578.19,2024,5,May
ORD100421,2023-02-13,CUST8093,Consumer,East,Technology,Printer,5033.01,1,-1833.99,2023,2,February
ORD100422,2023-05-27,CUST7466,Home Office,West,Office Supplies,Tablet,13051.31,13,2129.95,2023,5,May
ORD100423,2023-09-19,CUST1847,Consumer,West,Technology,Desk,14888.96,14,-63.79,2023,9,September
ORD100424,2023-06-03,CUST9887,Consumer,South,Technology,Tablet,2466.77,4,417.57,2023,6,June
ORD100425,2024-10-05,CUST4346,Consumer,South,Furniture,Phone,7406.97,4,1674.6,2024,10,October
ORD100426,2021-02-16,CUST5013,Consumer,South,Office Supplies,Printer,7574.54,9,1282.09,2021,2,February
ORD100427,2023-05-17,CUST9078,Corporate,South,Office Supplies,Pen,11746.95,4,875.87,2023,5,May
ORD100428,2023-04-03,CUST1031,Consumer,West,Office Supplies,Desk,6485.16,14,2385.03,2023,4,April
ORD100429,2023-07-25,CUST9368,Consumer,Central,Furniture,Desk,10176.1,7,1838.76,2023,7,July
ORD100430,2022-10-18,CUST8877,Consumer,West,Furniture,Phone,5412.0,6,317.63,2022,10,October
ORD100431,2021-09-26,CUST7170,Consumer,East,Furniture,Monitor,976.38,5,-680.01,2021,9,September
ORD100432,2022-01-05,CUST8830,Home Office,West,Office Supplies,Tablet,6922.72,8,-907.76,2022,1,January
ORD100433,2022-09-28,CUST3315,Corporate,Central,Office Supplies,Pen,11332.7,14,-1743.15,2022,9,September
ORD100434,2024-02-04,CUST1065,Consumer,East,Technology,Pen,9729.53,13,1115.31,2024,2,February
ORD100435,2022-10-19,CUST2928,Consumer,South,Furniture,Tablet,7917.82,12,-776.72,2022,10,October
ORD100436,2021-04-30,CUST6011,Consumer,East,Furniture,Phone,13706.96,13,4175.27,2021,4,April
ORD100437,2023-04-11,CUST8533,Consumer,West,Furniture,Printer,7252.89,14,957.51,2023,4,April
ORD100438,2023-12-18,CUST7225,Corporate,Central,Furniture,Tablet,5469.21,12,2385.63,2023,12,December
ORD100439,2024-10-01,CUST6447,Consumer,East,Furniture,Laptop,5973.59,14,182.4,2024,10,October
ORD100440,2023-01-11,CUST1584,Consumer,South,Furniture,Chair,10869.72,4,-184.73,2023,1,January
ORD100441,2021-04-27,CUST7470,Corporate,West,Technology,Monitor,4967.91,8,3713.73,2021,4,April
ORD100442,2023-03-02,CUST7685,Corporate,Central,Technology,Desk,9621.06,3,585.32,2023,3,March
ORD100443,2024-02-25,CUST6244,Corporate,East,Furniture,Desk,5817.53,9,-1332.51,2024,2,February
ORD100444,2024-11-17,CUST9154,Corporate,Central,Furniture,Chair,8657.23,2,264.41,2024,11,November
ORD100445,2023-10-10,CUST8951,Consumer,Central,Office Supplies,Printer,3483.53,13,-1166.9,2023,10,October
ORD100446,2023-12-18,CUST2748,Consumer,East,Technology,Tablet,3021.61,1,1243.09,2023,12,December
ORD100447,2022-09-26,CUST8670,Corporate,Central,Technology,Monitor,8128.87,5,48.41,2022,9,September
ORD100448,2022-05-28,CUST3204,Consumer,Central,Furniture,Chair,4058.99,2,3742.17,2022,5,May
ORD100449,2023-03-13,CUST2892,Consumer,West,Furniture,Tablet,1516.95,4,-1542.61,2023,3,March
ORD100450,2024-01-25,CUST8018,Corporate,Central,Furniture,Laptop,3997.72,9,4891.38,2024,1,January
ORD100451,2024-02-16,CUST4093,Corporate,South,Technology,Tablet,5956.15,2,3568.64,2024,2,February
ORD100452,2022-07-14,CUST1973,Consumer,Central,Furniture,Printer,4816.04,13,2665.15,2022,7,July
ORD100453,2022-05-03,CUST5024,Consumer,South,Furniture,Desk,9139.03,2,-1628.69,2022,5,May
ORD100454,2024-06-14,CUST7615,Corporate,Central,Office Supplies,Chair,5395.44,13,4858.83,2024,6,June
ORD100455,2023-06-16,CUST5329,Consumer,East,Technology,Chair,2915.38,6,3327.1,2023,6,June
ORD100456,2024-07-19,CUST7715,Consumer,East,Technology,Printer,13658.78,5,1160.72,2024,7,July
ORD100457,2024-04-27,CUST2477,Corporate,East,Technology,Desk,8696.86,9,3801.2,2024,4,April
